filename,aoi_deg
stain_0116.png,31.96656496069764
stain_0117.png,53.0407706982666
stain_0118.png,27.86843596129123
stain_0119.png,7.115236759591731
stain_0120.png,38.18352709671966
stain_0121.png,39.504919640658045
stain_0122.png,48.4891947987653
stain_0123.png,73.06567661263418
stain_0124.png,30.06818433754508
stain_0125.png,44.372141416892894
stain_0126.png,43.3129367897986
stain_0127.png,28.405934685122634
stain_0128.png,73.42681073413803
stain_0129.png,37.2912556449056
stain_0130.png,46.16071352776469
stain_0131.png,58.87037026041975
stain_0132.png,21.270239193333648
stain_0133.png,72.48162134872112
stain_0134.png,27.126919042375967
stain_0135.png,70.05395999680837
stain_0136.png,47.93105244553756
stain_0137.png,67.58044664069647
stain_0138.png,50.9559451060024
stain_0139.png,53.25260191409792
stain_0140.png,71.03868904323615
stain_0141.png,49.04595803276467
stain_0142.png,32.491881441443454
stain_0143.png,36.676806961081596
stain_0144.png,24.785488616688554
stain_0145.png,68.42719816218539
stain_0146.png,15.980153850924445
stain_0147.png,68.39359776831765
stain_0148.png,41.35731588983742
stain_0149.png,16.080858497627645
stain_0150.png,44.3199868358214
stain_0151.png,42.66266649136779
stain_0152.png,29.97197307266422
stain_0153.png,58.71032264766416
stain_0154.png,43.45603218722222
stain_0155.png,17.572483248540642
stain_0156.png,39.908820266029096
stain_0157.png,51.6517881754743
stain_0158.png,11.203079848031061
stain_0159.png,27.819468133380155
stain_0160.png,65.31480645163464
stain_0161.png,35.16955535876416
stain_0162.png,62.73610714664798
stain_0163.png,28.903143440307304
stain_0164.png,50.543027750483255
stain_0165.png,50.90012617857059
stain_0166.png,67.11114213098503
stain_0167.png,30.866081368990873
stain_0168.png,36.44686866696556
stain_0169.png,12.918984286441477
stain_0170.png,17.922123020330837
stain_0171.png,49.44677172427483
stain_0172.png,44.442638083956645
stain_0173.png,27.1168801609206
stain_0174.png,43.11282320594499
stain_0175.png,45.95535049470919
stain_0176.png,52.4031841347045
stain_0177.png,25.346128206447435
stain_0178.png,28.19214527177088
stain_0179.png,63.70353264153626
stain_0180.png,68.2421190767508
stain_0181.png,74.25840146973687
stain_0182.png,19.45965638858283
stain_0183.png,6.333518391442259
stain_0184.png,70.91985693103032
stain_0185.png,72.40633900966034
stain_0186.png,66.68795933877429
stain_0187.png,44.71249442149815
stain_0188.png,6.606691555457105
stain_0189.png,43.87809467405056
stain_0190.png,10.250269132689175
stain_0191.png,22.735511571234415
stain_0192.png,10.020311934008651
stain_0193.png,57.648468475320804
stain_0194.png,51.95242345673359
stain_0195.png,60.585581738611005
stain_0196.png,35.989100510174225
stain_0197.png,9.243765617086705
stain_0198.png,58.76633810421025
stain_0199.png,50.958828560088854
stain_0200.png,69.32016808498517
stain_0201.png,19.72799837840371
stain_0202.png,47.829588164096485
stain_0203.png,51.4320441589489
stain_0204.png,37.83093189916581
stain_0205.png,7.794322556309245
stain_0206.png,22.802979300895682
stain_0207.png,70.52520478609564
stain_0208.png,73.22227544865437
stain_0209.png,63.38458029597093
stain_0210.png,9.404391114009155
stain_0211.png,25.1526622194999
stain_0212.png,34.055248085105184
stain_0213.png,38.373195202256305
stain_0214.png,41.67655463425571
stain_0215.png,67.47745196270101
stain_0216.png,11.328217486351857
stain_0217.png,54.25574842885451
stain_0218.png,39.63034275777966
stain_0219.png,59.63531858824458
stain_0220.png,46.05766974098382
stain_0221.png,41.27725218745861
stain_0222.png,30.275129549775542
stain_0223.png,35.93674623714456
stain_0224.png,59.293354459951296
stain_0225.png,48.87364074573957
stain_0226.png,32.75295057540289
stain_0227.png,65.07931688261525
stain_0228.png,6.912057837226402
stain_0229.png,22.25822776187781
stain_0230.png,7.8352088488017335
stain_0231.png,61.9732208979725
stain_0232.png,64.2754546584266
stain_0233.png,48.416299546607874
stain_0234.png,71.75757433147784
stain_0235.png,14.084880549095459
stain_0236.png,47.581571537222615
stain_0237.png,46.058867445014165
stain_0238.png,33.48386196735987
stain_0239.png,32.94962633913552
stain_0240.png,48.179489506553224
stain_0241.png,14.430193227099897
stain_0242.png,8.792884107021196
stain_0243.png,68.17867328783392
stain_0244.png,73.94010184697997
stain_0245.png,6.00710610877723
stain_0246.png,9.8299949644693
stain_0247.png,70.51568236035145
stain_0248.png,72.94242861026304
stain_0249.png,38.80783090728669
stain_0250.png,40.79928313722974
stain_0251.png,19.171660146606804
stain_0252.png,35.75173278036334
stain_0253.png,52.904235129273765
stain_0254.png,65.43278118528781
stain_0255.png,33.04369356317575
stain_0256.png,10.032127108162985
stain_0257.png,74.28198567701413
stain_0258.png,7.01807141833037
stain_0259.png,33.55993369089819
stain_0260.png,60.70159621519555
stain_0261.png,74.80781806663865
stain_0262.png,42.420041080067314
stain_0263.png,40.969374499598196
stain_0264.png,39.40290651127051
stain_0265.png,55.646070917261106
stain_0266.png,64.42820868020318
stain_0267.png,21.488467902024027
stain_0268.png,45.92424435013276
stain_0269.png,14.21604788981885
stain_0270.png,55.67242133970461
stain_0271.png,19.69377715468452
stain_0272.png,59.056771877804685
stain_0273.png,7.706595214381068
stain_0274.png,11.598147066136768
stain_0275.png,11.385785144616122
stain_0276.png,37.958924175879396
stain_0277.png,63.41487982469523
stain_0278.png,25.30660177121215
stain_0279.png,74.58538269391147
stain_0280.png,11.793539097022524
stain_0281.png,39.034374291516144
stain_0282.png,32.88950560664405
stain_0283.png,73.02767576516993
stain_0284.png,68.43336539022087
stain_0285.png,67.12013803322932
stain_0286.png,38.94206012742028
stain_0287.png,54.968637087865
stain_0288.png,7.736136265223151
stain_0289.png,32.70463268331366
stain_0290.png,20.324119905967933
stain_0291.png,9.618878251036849
stain_0292.png,65.3734935157548
stain_0293.png,15.530561690718182
stain_0294.png,36.599957915876985
stain_0295.png,48.51600685295446
stain_0296.png,63.79623432250757
stain_0297.png,57.10279427469336
stain_0298.png,14.029876141475267
stain_0299.png,29.937267947662487
stain_0300.png,8.447240938549292
stain_0301.png,37.83316128604579
stain_0302.png,34.23040482917469
stain_0303.png,55.59424288909869
stain_0304.png,35.64230411402273
stain_0305.png,65.20640116626757
stain_0306.png,25.824578226363098
stain_0307.png,71.77591065959732
stain_0308.png,56.376308830431746
stain_0309.png,58.227520798007326
stain_0310.png,6.450073300033435
stain_0311.png,14.863217813106314
stain_0312.png,63.150984780462416
stain_0313.png,17.478736086461545
stain_0314.png,68.43533820112458
stain_0315.png,32.058375509220035
stain_0316.png,69.10279091837793
stain_0317.png,55.50106740122244
stain_0318.png,39.24429002648564
stain_0319.png,17.802943372258632
stain_0320.png,36.363384052861974
stain_0321.png,45.90721138442753
stain_0322.png,35.04744764223718
stain_0323.png,53.86596166382547
stain_0324.png,49.54985675438656
stain_0325.png,32.39056312602642
stain_0326.png,57.471048464608394
stain_0327.png,31.10089320386197
stain_0328.png,64.98371949604089
stain_0329.png,17.726156271258812
stain_0330.png,13.591810793086006
stain_0331.png,58.327068116026965
stain_0332.png,48.03675731550568
stain_0333.png,23.418602390399187
stain_0334.png,36.76487025322973
stain_0335.png,33.26687952161082
stain_0336.png,41.980614033047466
stain_0337.png,9.450242357646786
stain_0338.png,42.11970279870136
stain_0339.png,5.0166217498568555
stain_0340.png,42.44904911082661
stain_0341.png,45.99485340011245
stain_0342.png,33.43031277559422
stain_0343.png,53.19387147460467
stain_0344.png,26.394208907906254
stain_0345.png,46.39817029589896
stain_0346.png,9.481089334017991
stain_0347.png,14.454074599533497
stain_0348.png,27.197815252798332
stain_0349.png,46.480729501661855
stain_0350.png,71.89741618063002
stain_0351.png,66.74306608250271
stain_0352.png,69.54237734444781
stain_0353.png,55.10059072664581
stain_0354.png,24.907470819121908
stain_0355.png,61.40223485143111
stain_0356.png,19.909832345408358
stain_0357.png,37.68592942642664
stain_0358.png,69.0934701074173
stain_0359.png,33.519672584155835
stain_0360.png,65.95081186805152
stain_0361.png,35.77532764464134
stain_0362.png,7.474572361306182
stain_0363.png,38.194575663236684
stain_0364.png,59.4104751336204
stain_0365.png,70.33717801221023
stain_0366.png,71.08198359893073
stain_0367.png,10.545021860259226
stain_0368.png,31.748957557268323
stain_0369.png,6.717056372343628
stain_0370.png,60.68007387724427
stain_0371.png,26.417977217789876
stain_0372.png,74.78516877819997
stain_0373.png,42.36574919552889
stain_0374.png,59.398366687639424
stain_0375.png,66.34138759899788
stain_0376.png,38.1752434326292
stain_0377.png,59.90422560564256
stain_0378.png,37.89518016770438
stain_0379.png,50.289365452567914
stain_0380.png,53.493176864640766
stain_0381.png,62.331939044998855
stain_0382.png,40.3920938465893
stain_0383.png,68.35761319454554
stain_0384.png,24.435359124568514
stain_0385.png,53.75650755125594
stain_0386.png,10.308163040642679
stain_0387.png,37.23725176480505
stain_0388.png,74.80071360732512
stain_0389.png,57.269710305590486
stain_0390.png,18.352080627822883
stain_0391.png,64.20006528092657
stain_0392.png,74.46720224758624
stain_0393.png,58.55238364016669
stain_0394.png,55.942616646542746
stain_0395.png,32.492580448941084
stain_0396.png,12.132805481293033
stain_0397.png,26.003396326425545
stain_0398.png,62.84495797064705
stain_0399.png,74.30568252187656
stain_0400.png,14.855874989348521
stain_0401.png,13.511050200870063
stain_0402.png,36.05426821130761
stain_0403.png,13.528156050614873
stain_0404.png,55.834255662512916
stain_0405.png,12.66795680011875
stain_0406.png,49.46858114028838
stain_0407.png,35.40412517788985
stain_0408.png,9.872650900508356
stain_0409.png,69.8458294109622
stain_0410.png,12.114955939936092
stain_0411.png,53.241807061984204
stain_0412.png,23.11174118379202
stain_0413.png,21.724989543276752
stain_0414.png,10.990650213781958
stain_0415.png,45.17934722842118
stain_0416.png,8.34784625354868
stain_0417.png,20.49741588507911
stain_0418.png,55.361868960584076
stain_0419.png,63.56224679361953
stain_0420.png,69.26718280761477
stain_0421.png,26.339216808884142
stain_0422.png,73.17097847193095
stain_0423.png,68.91791399056922
stain_0424.png,23.112868546637067
stain_0425.png,55.640041162596205
stain_0426.png,38.26950800982814
stain_0427.png,21.11066330551533
stain_0428.png,31.68392228977085
stain_0429.png,39.397250826330016
stain_0430.png,57.60099783424249
stain_0431.png,70.26844704551489
stain_0432.png,37.671871808106324
stain_0433.png,74.23392997886737
stain_0434.png,70.94975301204444
stain_0435.png,50.42847645987041
stain_0436.png,7.9272688593867855
stain_0437.png,13.809704356018795
stain_0438.png,41.32893507784433
stain_0439.png,9.062033521316469
stain_0440.png,50.353190149283115
stain_0441.png,49.23547487378761
stain_0442.png,61.87711246278854
stain_0443.png,69.40544712099873
stain_0444.png,61.645197067368045
stain_0445.png,58.52997903739472
stain_0446.png,9.658521132351487
stain_0447.png,74.27660236043126
stain_0448.png,29.03718780797287
stain_0449.png,72.22194559545687
stain_0450.png,18.647298617505
stain_0451.png,61.38927985537133
stain_0452.png,12.744287306175686
stain_0453.png,27.69186357980213
stain_0454.png,53.14286471405225
stain_0455.png,22.732061315972544
stain_0456.png,37.482852215805686
stain_0457.png,21.946768526137348
stain_0458.png,64.52764806232767
stain_0459.png,26.987054620395
stain_0460.png,18.270461536286263
stain_0461.png,49.693627730852114
stain_0462.png,16.568947888951058
stain_0463.png,13.279268600092504
stain_0464.png,27.20659725922275
stain_0465.png,42.59863398338271
stain_0466.png,15.847837779057949
stain_0467.png,56.40817117303019
stain_0468.png,57.44413311750036
stain_0469.png,7.39586242529553
stain_0470.png,20.74722224693778
stain_0471.png,15.45971709249439
stain_0472.png,67.86572687683417
stain_0473.png,49.24841364893884
stain_0474.png,50.255606919219076
stain_0475.png,49.76231713649274
stain_0476.png,67.15396964216357
stain_0477.png,51.925692282474266
stain_0478.png,38.133656784271075
stain_0479.png,51.868578131122256
stain_0480.png,73.02898162041957
stain_0481.png,24.361066885704318
stain_0482.png,24.74910987940358
stain_0483.png,28.045140028516983
stain_0484.png,42.95813906685666
stain_0485.png,59.21228095254202
stain_0486.png,45.21866940718201
stain_0487.png,73.56472720813059
stain_0488.png,62.230679946982406
stain_0489.png,48.92618122864357
stain_0490.png,20.80674118533458
stain_0491.png,26.332756102166243
stain_0492.png,60.358606537642935
stain_0493.png,62.64527645208466
stain_0494.png,50.09993938183569
stain_0495.png,47.88481771147209
stain_0496.png,44.0447793276232
stain_0497.png,21.07518569038552
stain_0498.png,6.258955255807813
stain_0499.png,56.001391676261626
